sol_el_x0,sol_el_y0,sol_el_x1,sol_el_y1,sol_el_x2,sol_el_y2,sol_el_x3,sol_el_y3,sol_el_x4,sol_el_y4,sol_el_x5,sol_el_y5,sol_el_x6,sol_el_y6,sol_el_x7,sol_el_y7,sol_el_x8,sol_el_y8,sol_el_x9,sol_el_y9,sol_el_x10,sol_el_y10,sol_el_x11,sol_el_y11,sol_el_x12,sol_el_y12,sol_el_x13,sol_el_y13,sol_el_x14,sol_el_y14,sol_el_x15,sol_el_y15,sol_el_x16,sol_el_y16,sol_el_x17,sol_el_y17,sol_el_x18,sol_el_y18,sol_el_x19,sol_el_y19,sol_el_x20,sol_el_y20,sag_el_x0,sag_el_y0,sag_el_x1,sag_el_y1,sag_el_x2,sag_el_y2,sag_el_x3,sag_el_y3,sag_el_x4,sag_el_y4,sag_el_x5,sag_el_y5,sag_el_x6,sag_el_y6,sag_el_x7,sag_el_y7,sag_el_x8,sag_el_y8,sag_el_x9,sag_el_y9,sag_el_x10,sag_el_y10,sag_el_x11,sag_el_y11,sag_el_x12,sag_el_y12,sag_el_x13,sag_el_y13,sag_el_x14,sag_el_y14,sag_el_x15,sag_el_y15,sag_el_x16,sag_el_y16,sag_el_x17,sag_el_y17,sag_el_x18,sag_el_y18,sag_el_x19,sag_el_y19,sag_el_x20,sag_el_y20,face_x1,face_y1,face_x61,face_y61,face_x291,face_y291,face_x0,face_y0,face_x39,face_y39,face_x269,face_y269,face_x13,face_y13,face_x14,face_y14,face_x17,face_y17,etiket
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765377163887024,0.22048556804656982,0.1970859169960022,0.1865600347518921,0.1620517373085022,0.11925256252288818,0.1504562497138977,0.06975328922271729,0.1503933072090149,0.043134331703186035,0.23827946186065674,0.0021311044692993164,0.1570836305618286,-0.004275679588317871,0.14605402946472168,0.04285013675689697,0.15585613250732422,0.07409876585006714,0.25695306062698364,-0.004767864942550659,0.16546249389648438,0.017516136169433594,0.1790284514427185,0.08365410566329956,0.21137964725494385,0.09728395938873291,0.2663053870201111,-0.0002816915512084961,0.17621368169784546,0.032141923904418945,0.19343852996826172,0.09603041410446167,0.22644174098968506,0.10385358333587646,0.26578766107559204,0.012063860893249512,0.19212627410888672,0.055937886238098145,0.20528393983840942,0.10569018125534058,0.2332824468612671,0.10951888561248779,0.0,0.0,-0.03479957580566406,0.055029451847076416,0.043237149715423584,0.054915666580200195,0.0015568733215332031,0.04295843839645386,-0.020912528038024902,0.044001221656799316,0.026099741458892822,0.04419928789138794,0.002146899700164795,0.055361151695251465,0.0021885037422180176,0.05788576602935791,0.0018506050109863281,0.07774746417999268,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28810274600982666,0.20752257108688354,0.21122324466705322,0.21291357278823853,0.13343393802642822,0.15351545810699463,0.1099805235862732,0.07537335157394409,0.15018320083618164,0.04503411054611206,0.17339497804641724,0.04825425148010254,0.12437558174133301,0.033218443393707275,0.1471685767173767,0.09273010492324829,0.16746622323989868,0.0958830714225769,0.21025919914245605,0.02326720952987671,0.1639745831489563,0.030619800090789795,0.1916431188583374,0.10983985662460327,0.21143889427185059,0.10200232267379761,0.2453145980834961,0.0099412202835083,0.1992102861404419,0.03183931112289429,0.22696322202682495,0.10906833410263062,0.247785747051239,0.09964781999588013,0.28353506326675415,0.002028346061706543,0.23310285806655884,0.034479498863220215,0.2515081763267517,0.08759301900863647,0.2726006507873535,0.08114135265350342,0.0,0.0,-0.03511279821395874,0.05311518907546997,0.04323470592498779,0.054229736328125,0.0012728571891784668,0.0418701171875,-0.021456003189086914,0.04251128435134888,0.026217758655548096,0.04351341724395752,0.0018989741802215576,0.05408155918121338,0.0018516480922698975,0.05659455060958862,0.0014583468437194824,0.07623803615570068,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28645020723342896,0.21117621660232544,0.20910215377807617,0.21098774671554565,0.13529139757156372,0.1513860821723938,0.1110379695892334,0.07573354244232178,0.15010470151901245,0.04617583751678467,0.18550997972488403,0.039115071296691895,0.13194626569747925,0.030717909336090088,0.15295863151550293,0.0910150408744812,0.17565149068832397,0.0966154932975769,0.2201198935508728,0.01653677225112915,0.16718894243240356,0.02920544147491455,0.19401228427886963,0.10855048894882202,0.2162950038909912,0.09978270530700684,0.2527104616165161,0.004373073577880859,0.19974946975708008,0.03172832727432251,0.22684693336486816,0.10925209522247314,0.24975359439849854,0.09986758232116699,0.28708523511886597,-0.0009456872940063477,0.23192644119262695,0.03413516283035278,0.2500125765800476,0.08776068687438965,0.2732895612716675,0.08154964447021484,0.0,0.0,-0.034908831119537354,0.05301111936569214,0.04342365264892578,0.05431818962097168,0.00135725736618042,0.04232478141784668,-0.02125689387321472,0.04280787706375122,0.02625855803489685,0.04389917850494385,0.002008408308029175,0.054395198822021484,0.0019554197788238525,0.056450843811035156,0.001523822546005249,0.07594740390777588,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28093501925468445,0.2071520984172821,0.2076738178730011,0.207981675863266,0.13560572266578674,0.14710643887519836,0.11137184500694275,0.07230600714683533,0.1497115194797516,0.04692152142524719,0.1857108771800995,0.03685995936393738,0.12987038493156433,0.026166945695877075,0.14972999691963196,0.0860382616519928,0.17280134558677673,0.09301945567131042,0.2211204469203949,0.013713568449020386,0.1648556888103485,0.02566125988960266,0.19092056155204773,0.10448536276817322,0.2142947018146515,0.09942731261253357,0.2537752091884613,0.00347253680229187,0.1965225636959076,0.029933840036392212,0.22312679886817932,0.10748156905174255,0.24689486622810364,0.10019007325172424,0.28760191798210144,0.00042513012886047363,0.22807517647743225,0.03859195113182068,0.24830970168113708,0.09066680073738098,0.27267298102378845,0.08361759781837463,0.0,0.0,-0.03425595164299011,0.05350252985954285,0.044179171323776245,0.0543425977230072,0.0017451047897338867,0.04172965884208679,-0.020932495594024658,0.04252561926841736,0.026857435703277588,0.043378621339797974,0.0024720430374145508,0.054103583097457886,0.0025337040424346924,0.0570431649684906,0.00215873122215271,0.07700935006141663,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27145442366600037,0.2082427740097046,0.20320698618888855,0.2034449577331543,0.13835111260414124,0.14282000064849854,0.11610046029090881,0.0715789794921875,0.15119889378547668,0.0471879243850708,0.19337299466133118,0.028998970985412598,0.13447847962379456,0.01821756362915039,0.1502802073955536,0.07719898223876953,0.17415639758110046,0.08732789754867554,0.22634336352348328,0.009570538997650146,0.16468742489814758,0.020290017127990723,0.18759337067604065,0.0988052487373352,0.2132987678050995,0.09658491611480713,0.2568027675151825,0.002646327018737793,0.19396242499351501,0.0306970477104187,0.2178380787372589,0.10805553197860718,0.2432677447795868,0.10288852453231812,0.28795257210731506,0.0035836100578308105,0.22472026944160461,0.04140990972518921,0.24228772521018982,0.09472423791885376,0.26700809597969055,0.09004533290863037,0.0,0.0,-0.03415292501449585,0.053553640842437744,0.044133275747299194,0.05428129434585571,0.0017908811569213867,0.04206132888793945,-0.020765960216522217,0.04279649257659912,0.02671891450881958,0.04353833198547363,0.0025278031826019287,0.054459989070892334,0.0025818347930908203,0.05703788995742798,0.0022101402282714844,0.07698339223861694,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637263834476471,0.20821169018745422,0.19546541571617126,0.19433161616325378,0.14204254746437073,0.13584402203559875,0.12458106875419617,0.0708710253238678,0.15424033999443054,0.048486799001693726,0.20207950472831726,0.01940777897834778,0.13900205492973328,0.010875612497329712,0.14840301871299744,0.06336590647697449,0.1699405014514923,0.08149328827857971,0.23304906487464905,0.0017285645008087158,0.1636047065258026,0.020483583211898804,0.18466779589653015,0.09439018368721008,0.21101728081703186,0.0930338203907013,0.2613885700702667,-0.003913015127182007,0.1902807056903839,0.03423681855201721,0.21366092562675476,0.10743096470832825,0.24045202136039734,0.10413405299186707,0.28774985671043396,0.0018627345561981201,0.220010906457901,0.04442813992500305,0.23599818348884583,0.09741321206092834,0.261107474565506,0.09589055180549622,0.0,0.0,-0.03442215919494629,0.053626447916030884,0.043476372957229614,0.05449417233467102,0.0015374720096588135,0.04200461506843567,-0.020920872688293457,0.04275241494178772,0.026243090629577637,0.04353216290473938,0.002202361822128296,0.05450299382209778,0.0022438764572143555,0.05716392397880554,0.0018309354782104492,0.07732120156288147,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2622389495372772,0.2104169726371765,0.19331148266792297,0.18828636407852173,0.1482718288898468,0.13093900680541992,0.13180342316627502,0.07318037748336792,0.1513160765171051,0.05011439323425293,0.2141312062740326,0.014089882373809814,0.14232751727104187,0.008179068565368652,0.14999213814735413,0.05580717325210571,0.17126283049583435,0.07358396053314209,0.24168112874031067,-0.0013127326965332031,0.16378828883171082,0.019123196601867676,0.18493637442588806,0.08949625492095947,0.21462419629096985,0.08551079034805298,0.26564034819602966,-0.006306052207946777,0.18523618578910828,0.03156214952468872,0.20746251940727234,0.10378855466842651,0.23627272248268127,0.10161447525024414,0.28470107913017273,0.0019922852516174316,0.2137058675289154,0.048034489154815674,0.23003098368644714,0.09979873895645142,0.25748273730278015,0.09739309549331665,0.0,0.0,-0.03444463014602661,0.054308533668518066,0.04288104176521301,0.0548168420791626,0.0014432668685913086,0.042324721813201904,-0.020876020193099976,0.04327160120010376,0.025840938091278076,0.04377657175064087,0.0020747482776641846,0.05476349592208862,0.0021079182624816895,0.05753624439239502,0.001734405755996704,0.07748526334762573,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26716917753219604,0.20944663882255554,0.19597262144088745,0.18628975749015808,0.15652841329574585,0.12664178013801575,0.14136219024658203,0.07189169526100159,0.15163123607635498,0.0496383011341095,0.2312178611755371,0.004009276628494263,0.15122497081756592,0.004283279180526733,0.15471500158309937,0.0510079562664032,0.17461591958999634,0.07220456004142761,0.2545101046562195,-0.008107662200927734,0.16815292835235596,0.019024759531021118,0.18682175874710083,0.08499553799629211,0.2181606888771057,0.08346232771873474,0.2717679738998413,-0.008402407169342041,0.18500685691833496,0.031106680631637573,0.20422208309173584,0.09822675585746765,0.233323872089386,0.09888473153114319,0.28138965368270874,0.004270106554031372,0.20917296409606934,0.0517408549785614,0.2241535186767578,0.1003783643245697,0.2515772581100464,0.09892621636390686,0.0,0.0,-0.03455698490142822,0.054208189249038696,0.04313403367996216,0.054848283529281616,0.001516103744506836,0.04231145977973938,-0.020868688821792603,0.04320487380027771,0.025986313819885254,0.04380813241004944,0.0021511614322662354,0.05469462275505066,0.0021551847457885742,0.05781540274620056,0.0017880797386169434,0.07777759432792664,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2750706970691681,0.20723354816436768,0.20210066437721252,0.18673944473266602,0.1628071367740631,0.12466448545455933,0.14842727780342102,0.07059961557388306,0.15114840865135193,0.04898667335510254,0.24276569485664368,-0.002393394708633423,0.15982988476753235,0.00289839506149292,0.16073086857795715,0.0502815842628479,0.17906680703163147,0.07192093133926392,0.2632432281970978,-0.012084931135177612,0.17143753170967102,0.017291128635406494,0.18771597743034363,0.07936716079711914,0.21991881728172302,0.08271598815917969,0.27511462569236755,-0.008947253227233887,0.1854824721813202,0.029684484004974365,0.20296260714530945,0.09271275997161865,0.23301389813423157,0.09561002254486084,0.2788604199886322,0.005200684070587158,0.20606276392936707,0.05234241485595703,0.21993419528007507,0.10127753019332886,0.24762257933616638,0.10204100608825684,0.0,0.0,-0.03463554382324219,0.053636133670806885,0.043545812368392944,0.0541875958442688,0.001621156930923462,0.041729092597961426,-0.02093958854675293,0.04259228706359863,0.026272177696228027,0.04311680793762207,0.0022853612899780273,0.054261088371276855,0.0023384392261505127,0.05785936117172241,0.002000272274017334,0.07828575372695923,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742297947406769,0.20783627033233643,0.2053220570087433,0.18294483423233032,0.17017588019371033,0.1191592812538147,0.1610775887966156,0.06645697355270386,0.1604369580745697,0.03499573469161987,0.24086979031562805,0.0015689730644226074,0.16658219695091248,-0.0010762214660644531,0.15118584036827087,0.03840857744216919,0.1555672585964203,0.06938773393630981,0.2602955996990204,-0.008315980434417725,0.17509528994560242,0.011143207550048828,0.1874423325061798,0.07392603158950806,0.21759596467018127,0.08737242221832275,0.2728179395198822,-0.006855607032775879,0.18714508414268494,0.028925716876983643,0.20281574130058289,0.08888024091720581,0.23204305768013,0.09671300649642944,0.276477187871933,0.005095958709716797,0.20402225852012634,0.04798084497451782,0.21568146347999573,0.09616994857788086,0.24091169238090515,0.1017947793006897,0.0,0.0,-0.035123616456985474,0.053578197956085205,0.043741375207901,0.05382794141769409,0.0016053617000579834,0.041873276233673096,-0.021132946014404297,0.04273885488510132,0.026355504989624023,0.043078601360321045,0.0022206902503967285,0.05430293083190918,0.002316027879714966,0.057702481746673584,0.001985907554626465,0.07800477743148804,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27701660990715027,0.2020770013332367,0.20839622616767883,0.17946836352348328,0.1771719753742218,0.11037930846214294,0.17519012093544006,0.05498203635215759,0.17902538180351257,0.01927587389945984,0.25200727581977844,-0.007351279258728027,0.17767557501792908,-0.005376905202865601,0.15264680981636047,0.031036168336868286,0.14928951859474182,0.06780758500099182,0.2692888677120209,-0.014005452394485474,0.17916592955589294,0.004522114992141724,0.18588849902153015,0.06645557284355164,0.2143530547618866,0.08758798241615295,0.27761730551719666,-0.00830751657485962,0.1879694163799286,0.02303054928779602,0.1991131603717804,0.07999864220619202,0.22735390067100525,0.0919138491153717,0.2758904993534088,0.00463297963142395,0.20034614205360413,0.044478029012680054,0.20815983414649963,0.09142330288887024,0.23078253865242004,0.09948351979255676,0.0,0.0,-0.034929633140563965,0.054398030042648315,0.043530672788619995,0.05425623059272766,0.0016813576221466064,0.042308539152145386,-0.02095961570739746,0.043301552534103394,0.026265949010849,0.043404728174209595,0.0022744834423065186,0.05480512976646423,0.002358943223953247,0.05833283066749573,0.002035766839981079,0.07872089743614197,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31623393297195435,0.16582807898521423,0.34709686040878296,0.08028504252433777,0.35441023111343384,-0.0013686120510101318,0.325924813747406,-0.052234500646591187,0.28851133584976196,-0.05261713266372681,0.3103952407836914,-0.06387236714363098,0.2738059163093567,-0.0867757797241211,0.2709655165672302,-0.05719727277755737,0.27943044900894165,-0.03252103924751282,0.2649073600769043,-0.039310455322265625,0.2474237084388733,-0.04292207956314087,0.2522318959236145,-0.013988465070724487,0.2633506655693054,0.009986013174057007,0.22617751359939575,0.0006317794322967529,0.22259604930877686,0.004554837942123413,0.23070156574249268,0.029322832822799683,0.2431643009185791,0.05289396643638611,0.19240516424179077,0.045720964670181274,0.1951308250427246,0.043561846017837524,0.20731842517852783,0.06796374917030334,0.21900731325149536,0.08788082003593445,0.0,0.0,-0.03565484285354614,0.052762240171432495,0.04244357347488403,0.05379030108451843,0.0012521445751190186,0.04133298993110657,-0.021496862173080444,0.04198560118675232,0.025626391172409058,0.04269978404045105,0.001751333475112915,0.05382445454597473,0.001867830753326416,0.057138532400131226,0.0015933513641357422,0.0776582658290863,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31438013911247253,0.20095834136009216,0.24648645520210266,0.14853081107139587,0.20019575953483582,0.06828805804252625,0.18440201878547668,0.006692618131637573,0.21386387944221497,0.0170956552028656,0.2893435060977936,-0.07376989722251892,0.2210838496685028,-0.041457802057266235,0.22332003712654114,0.025101512670516968,0.24556168913841248,0.031090229749679565,0.3360499441623688,-0.05880609154701233,0.2532852590084076,0.006047427654266357,0.2576753795146942,0.07093295454978943,0.2823812663555145,0.0674651563167572,0.37145331501960754,-0.01706746220588684,0.28860536217689514,0.04597458243370056,0.28929564356803894,0.10128626227378845,0.3123587667942047,0.09794691205024719,0.39842942357063293,0.036854177713394165,0.3263879716396332,0.08463022112846375,0.32072439789772034,0.12346711754798889,0.3373055160045624,0.125534325838089,0.0,0.0,-0.03427740931510925,0.05418035387992859,0.04355856776237488,0.05412217974662781,0.0018676817417144775,0.04159608483314514,-0.020610451698303223,0.042702704668045044,0.026355832815170288,0.04285261034965515,0.0025745928287506104,0.05442515015602112,0.002739936113357544,0.05776211619377136,0.0026197731494903564,0.0785660445690155,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3030284345149994,0.20809844136238098,0.23790493607521057,0.1518975794315338,0.19306680560112,0.06232455372810364,0.18261179327964783,-0.0075959861278533936,0.21693667769432068,0.006740182638168335,0.28538617491722107,-0.07482850551605225,0.2294938862323761,-0.050707727670669556,0.22478708624839783,0.01866409182548523,0.2389686405658722,0.02702423930168152,0.33453264832496643,-0.061103761196136475,0.26350685954093933,-0.005321115255355835,0.25888755917549133,0.06399276852607727,0.27574244141578674,0.06475993990898132,0.3729628026485443,-0.01954469084739685,0.29932901263237,0.03900983929634094,0.2915613353252411,0.09766605496406555,0.3089013993740082,0.09620222449302673,0.4039718806743622,0.03398856520652771,0.33658936619758606,0.07542791962623596,0.3227812349796295,0.11790457367897034,0.33349964022636414,0.12370863556861877,0.0,0.0,-0.03449365496635437,0.054150134325027466,0.04329308867454529,0.054386645555496216,0.0016975700855255127,0.0414147675037384,-0.020807206630706787,0.0425134003162384,0.02617993950843811,0.04281923174858093,0.0023828446865081787,0.05430355668067932,0.0025436878204345703,0.057817548513412476,0.0024229586124420166,0.07864013314247131,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29655733704566956,0.21673694252967834,0.23168501257896423,0.15385010838508606,0.18777188658714294,0.055891066789627075,0.18400654196739197,-0.019525736570358276,0.22064325213432312,-0.0022319555282592773,0.2865033447742462,-0.07140403985977173,0.23421457409858704,-0.06473755836486816,0.22609201073646545,0.009751170873641968,0.2395385205745697,0.018340855836868286,0.3342679440975189,-0.05830913782119751,0.26719555258750916,-0.01795351505279541,0.2599216401576996,0.057557910680770874,0.27516213059425354,0.06016543507575989,0.3726741373538971,-0.01875162124633789,0.30217650532722473,0.02749970555305481,0.2913917601108551,0.09163865447044373,0.30711421370506287,0.09395095705986023,0.40468212962150574,0.032831281423568726,0.3390507996082306,0.0638338029384613,0.32434049248695374,0.10898050665855408,0.33477964997291565,0.11857613921165466,0.0,0.0,-0.0342179536819458,0.053866952657699585,0.04333224892616272,0.0540442168712616,0.0017655491828918457,0.04120096564292908,-0.020678997039794922,0.042288631200790405,0.0262395441532135,0.042547017335891724,0.0024591386318206787,0.05401858687400818,0.002630293369293213,0.05747273564338684,0.00244295597076416,0.07828107476234436,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2859642803668976,0.19601187109947205,0.21788272261619568,0.14272531867027283,0.17213663458824158,0.037276655435562134,0.18551388382911682,-0.048304229974746704,0.23322096467018127,-0.03939342498779297,0.26032474637031555,-0.041673094034194946,0.2131926715373993,-0.09474191069602966,0.2068229615688324,-0.023194342851638794,0.22365668416023254,0.007105201482772827,0.31111469864845276,-0.03447416424751282,0.2532382309436798,-0.059809207916259766,0.24362102150917053,0.030105262994766235,0.2621626555919647,0.046571284532547,0.3515172302722931,-0.012562453746795654,0.2891806662082672,-0.02704697847366333,0.2762047350406647,0.060636311769485474,0.2939915955066681,0.07862618565559387,0.386961430311203,0.02012011408805847,0.3241035044193268,0.00835534930229187,0.3062351644039154,0.07021644711494446,0.3168219029903412,0.09223899245262146,0.0,0.0,-0.034404903650283813,0.05368015170097351,0.04294535517692566,0.05416175723075867,0.0015648901462554932,0.04154500365257263,-0.020819932222366333,0.04250118136405945,0.025927484035491943,0.042901843786239624,0.002187877893447876,0.05435892939567566,0.0023897290229797363,0.057618290185928345,0.002138465642929077,0.07834360003471375,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28769296407699585,0.18807899951934814,0.2204967737197876,0.14100688695907593,0.17269158363342285,0.03627276420593262,0.18318235874176025,-0.04914924502372742,0.22971749305725098,-0.04586368799209595,0.2505325675010681,-0.03352674841880798,0.2133316993713379,-0.09039795398712158,0.20710206031799316,-0.0174788236618042,0.2216072678565979,0.009462416172027588,0.2979624271392822,-0.02651357650756836,0.2514535188674927,-0.06020247936248779,0.24197524785995483,0.030572474002838135,0.2593206763267517,0.043671369552612305,0.337851881980896,-0.008945673704147339,0.28453654050827026,-0.030655354261398315,0.27335935831069946,0.05794638395309448,0.29188960790634155,0.07125556468963623,0.37643516063690186,0.017207443714141846,0.31643611192703247,-0.0010131299495697021,0.30438971519470215,0.06141692399978638,0.31997251510620117,0.07870417833328247,0.0,0.0,-0.034437865018844604,0.053494155406951904,0.04263758659362793,0.05379462242126465,0.0015187561511993408,0.041354238986968994,-0.020843684673309326,0.04234415292739868,0.025789618492126465,0.04265737533569336,0.0021409690380096436,0.05399197340011597,0.002317368984222412,0.057167649269104004,0.002098947763442993,0.07760202884674072,Sag_El_Yumruk
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29164907336235046,0.18561702966690063,0.22332623600959778,0.1465016007423401,0.17471668124198914,0.044968366622924805,0.18631812930107117,-0.04182949662208557,0.23273268342018127,-0.04290604591369629,0.24885550141334534,-0.019698232412338257,0.21378007531166077,-0.07515490055084229,0.2069641649723053,-0.009881079196929932,0.22267010807991028,0.016500771045684814,0.2926396429538727,-0.015201658010482788,0.2501889765262604,-0.054702430963516235,0.23973479866981506,0.036200881004333496,0.2601335942745209,0.04853320121765137,0.3305903375148773,-0.0022993087768554688,0.280887633562088,-0.02968636155128479,0.2706703245639801,0.05982005596160889,0.29199835658073425,0.07170891761779785,0.3700673282146454,0.01702934503555298,0.31145432591438293,-0.002759277820587158,0.30190715193748474,0.059541404247283936,0.32173117995262146,0.07356548309326172,0.0,0.0,-0.03389543294906616,0.053337037563323975,0.043357640504837036,0.05419808626174927,0.0017490088939666748,0.04140782356262207,-0.020528823137283325,0.042228519916534424,0.0261802077293396,0.04289919137954712,0.002477318048477173,0.05408698320388794,0.002708733081817627,0.05750936269760132,0.0024930834770202637,0.07810676097869873,Sag_El_Yumruk
